Id,Label,timeset,d1,d2
5536,5536,,-3.7983,-38.556068
1492,1492,,-3.736065,-38.586326
3816,3816,,-3.845485,-38.49774
322,322,,-3.782547,-38.537378
2300,2300,,-3.752905,-38.576792
2595,2595,,-3.793587,-38.539314
733,733,,-3.823885,-38.487722
731,731,,-3.825379,-38.485256
4532,4532,,-3.805787,-38.464639
49,49,,-3.700689,-38.577397
2365,2365,,-3.746025,-38.55324
5885,5885,,-3.731618,-38.459161
2754,2754,,-3.755599,-38.574139
6142,6142,,-3.766184,-38.534359
4395,4395,,-3.7568,-38.508632
2467,2467,,-3.750279,-38.516714
4823,4823,,-3.812557,-38.497022
5471,5471,,-3.749245,-38.458268
2502,2502,,-3.747109,-38.504081
4435,4435,,-3.777281,-38.592373
2093,2093,,-3.739057,-38.52763
3268,3268,,-3.755742,-38.517799
3105,3105,,-3.801489,-38.537368
2429,2429,,-3.746469,-38.52822
4300,4300,,-3.726987,-38.481613
4925,4925,,-3.750659,-38.513943
5523,5523,,-3.810226,-38.47435
3163,3163,,-3.80186,-38.483936
1984,1984,,-3.742816,-38.587351
3773,3773,,-3.839247,-38.490593
205,205,,-3.783495,-38.562715
2608,2608,,-3.792395,-38.498602
4864,4864,,-3.784927,-38.563324
2500,2500,,-3.748337,-38.510212
841,841,,-3.812591,-38.595156
2307,2307,,-3.754247,-38.568948
5532,5532,,-3.797305,-38.475619
3435,3435,,-3.816559,-38.501546
3775,3775,,-3.838121,-38.488917
324,324,,-3.787692,-38.539008
3639,3639,,-3.819874,-38.502482
4261,4261,,-3.817305,-38.581718
2543,2543,,-3.75318,-38.501669
5386,5386,,-3.818286,-38.513422
5656,5656,,-3.746543,-38.582609
315,315,,-3.786032,-38.538467
2011,2011,,-3.740059,-38.561989
3894,3894,,-3.880607,-38.50771
2555,2555,,-3.747177,-38.47615
3918,3918,,-3.892465,-38.513309
3974,3974,,-3.732929,-38.592705
2094,2094,,-3.741078,-38.528298
2778,2778,,-3.763176,-38.570453
2883,2883,,-3.764419,-38.571258
4119,4119,,-3.829619,-38.58946
53,53,,-3.702762,-38.575909
5435,5435,,-3.767651,-38.534332
3544,3544,,-3.800227,-38.498075
725,725,,-3.825209,-38.49156
214,214,,-3.783851,-38.557879
4574,4574,,-3.839598,-38.580776
525,525,,-3.801139,-38.602322
4626,4626,,-3.795531,-38.545038
5186,5186,,-3.775616,-38.49235
1940,1940,,-3.785766,-38.607677
2013,2013,,-3.737929,-38.562424
4582,4582,,-3.843278,-38.567811
4196,4196,,-3.77244,-38.492922
5526,5526,,-3.806683,-38.474828
2670,2670,,-3.751333,-38.468054
722,722,,-3.826943,-38.488957
4229,4229,,-3.800731,-38.576254
3197,3197,,-3.809479,-38.552817
3766,3766,,-3.840794,-38.493026
477,477,,-3.792956,-38.565857
1828,1828,,-3.729345,-38.481672
5714,5714,,-3.793112,-38.562498
4597,4597,,-3.79054,-38.565021
4713,4713,,-3.800527,-38.537139
89,89,,-3.706452,-38.559575
2235,2235,,-3.752804,-38.604314
2935,2935,,-3.766038,-38.54351
5531,5531,,-3.79715,-38.475496
495,495,,-3.792866,-38.532081
2552,2552,,-3.747053,-38.478573
2594,2594,,-3.793905,-38.541755
1453,1453,,-3.73431,-38.599951
2958,2958,,-3.772776,-38.535753
2613,2613,,-3.797519,-38.495665
3107,3107,,-3.800187,-38.536978
2278,2278,,-3.747747,-38.581642
4931,4931,,-3.774578,-38.494626
2346,2346,,-3.751987,-38.559624
5415,5415,,-3.799531,-38.507623
6229,6229,,-3.80294,-38.43987
334,334,,-3.790894,-38.541006
4995,4995,,-3.80043,-38.545812
3474,3474,,-3.798271,-38.627927
1938,1938,,-3.78215,-38.607947
2344,2344,,-3.753115,-38.558495
1986,1986,,-3.741536,-38.587431
5333,5333,,-3.863196,-38.500459
5012,5012,,-3.735178,-38.526118
2497,2497,,-3.749965,-38.507115
5947,5947,,-3.800786,-38.623552
486,486,,-3.797055,-38.566141
1143,1143,,-3.833394,-38.485972
3130,3130,,-3.803158,-38.531543
6210,6210,,-3.787428,-38.441961
3013,3013,,-3.771876,-38.513682
4358,4358,,-3.750302,-38.531172
3624,3624,,-3.822605,-38.509895
1414,1414,,-3.780126,-38.607391
5340,5340,,-3.820832,-38.50774
3325,3325,,-3.7714,-38.514729
2469,2469,,-3.748422,-38.517387
2099,2099,,-3.741751,-38.531108
4508,4508,,-3.765124,-38.564619
4612,4612,,-3.801573,-38.486667
5667,5667,,-3.82054,-38.512126
5625,5625,,-3.698195,-38.57659
3327,3327,,-3.77289,-38.514566
2741,2741,,-3.76097,-38.579787
1702,1702,,-3.731835,-38.524987
484,484,,-3.796465,-38.566154
2419,2419,,-3.745701,-38.535213
2103,2103,,-3.745209,-38.52837
5622,5622,,-3.700347,-38.573586
2439,2439,,-3.751097,-38.531278
4824,4824,,-3.812647,-38.496175
5169,5169,,-3.832896,-38.572659
5873,5873,,-3.773816,-38.491096
4535,4535,,-3.80633,-38.464018
2505,2505,,-3.748441,-38.506625
5238,5238,,-3.778437,-38.590921
52,52,,-3.703493,-38.576422
4431,4431,,-3.778137,-38.582244
1939,1939,,-3.782165,-38.607793
5550,5550,,-3.732151,-38.570866
4443,4443,,-3.776582,-38.590977
4991,4991,,-3.754398,-38.562427
4317,4317,,-3.749197,-38.469363
4637,4637,,-3.798216,-38.496781
524,524,,-3.801039,-38.602353
